text,user.id,label
"RT @lesbonner: RT .@Juergen_Maier: A rather naive and negative view from #Brexit, but manufacturing is for sure #StrongerIn  #ukmfg https:/â€_",7.23251E+17,Remain
RT @Brit4Democracy: @Nigel_Farage @ITV @itvnews @David_Cameron Nigel will make mincemeat of the wimpy Cameron. Bring it on #voteleave,7.23252E+17,Leave
RT @BenM_Kent: @Amathyst25 erm... NIESR says there will be an economic shock too. And economy will be 1.5pc to 7.8pc smaller if Brexit! #Voâ€_,7.23251E+17,Remain
RT @Rocinanteontour: @SamBright_Ltd This is a real EU Horror film #TTIP #Brexit #StrongerIn a Prison https://t.co/Vgm53zopkK,7.23251E+17,Remain
RT @bernerlap: And an extra 1.5 million uncounted migrants wonâ€™t #VoteLeave https://t.co/PSmM5ihURd,7.23252E+17,Leave
RT @Steve_o_herts: Hello #VoteLeave - are you a Trojan horse for remain? I do not trust you! Legal action is ridiculous!,7.23252E+17,Leave
"RT @Denicio: I understand that #Farage will put people off #VoteLeave but, seriously, are Gove or Boris any better? #r4today",7.23252E+17,Leave
RT @claresolomon73: #Lexit to #leaveEu on 23rd June. See   Lexit - left leave campaign on Facebook for events across the country. https://tâ€_,7.23252E+17,Leave
"RT @RyanJacko21: Cant believe the amout of propaganda the media show in relation to leaving europe, massive government scandal #LeaveEU",7.23252E+17,Leave
RT @Stephen_Gash: Turkey behaves like France in threatening to use migrants as weapons https://t.co/12lVJpj2fP #Brexit #VoteLeave,7.23252E+17,Leave
RT @TK96_: PLEXIT https://t.co/l4rv9zKqTs #VoteLeave #brexitthemovie #Brexit #BorisJohnson #justforlaughs,7.23252E+17,Leave
RT @ChukaUmunna: Enjoyed speaking at the @BIRAofficial High St Conference making the case for #StrongerIn in Worcestershire today! https://â€_,7.23251E+17,Remain
RT @pphelvin: Here's what I think about #VoteLeave after Boris snubs voters in Exeter https://t.co/1Go6g8PzrL,7.23252E+17,Leave
RT @hussainalhilli: We signed this letter as we believe UK is #StrongerIn #tech @byoot @tlafintech @TLA_MENA @TechLondonAdv #goldengoose htâ€_,7.23251E+17,Remain
"RT @DanHannanMEP: Alan Johnson calls Â£350 million a week ""a drop in the ocean"". It would build a new hospital every week. Some drop. #VoteLâ€_",7.23252E+17,Leave
"RT @britinfluence: Britain should #Remain in the European Union | Dr Andrew Crines @AndrewCrines #EUref #UKinEU #StrongerIn #Bremain
https:â€_",7.23251E+17,Remain
RT @ttnesan: I am backing #BorisJohnson and the #LeaveEU campaign. Britain has lost its sovereignty/independence thanks to #EU bureaucratsâ€_,7.23252E+17,Leave
"RT @Tartantrums: Ahead of the ITV Debate, and just when you thought they couldn't get any bloody creepier...

#VoteLeave #VoteRemain https:â€_",7.23252E+17,Leave
RT @Rhitart: A bit of light reading #StrongerIn #LabourInForBritain https://t.co/TFyFzTvBuT,7.23251E+17,Remain
RT @irelandaboveall: #Lithuanian accused arrived in #Ireland days before â‚¬1.1m heist https://t.co/qGU9iwVgDp #MigrantCrime  #LeaveEU #Suppoâ€_,7.23252E+17,Leave
"RT @uktostayeu: #Brexit carries risk of recession, warns Bank of England https://t.co/b6TSZNiLmx #UKtoStay #StrongerIN #EUreferendum",7.23251E+17,Remain
RT @AlexanderBowden: #SirPaulNurse briefly told how #brexit would be a disaster for #UK #Science.Hw many more advocates and reasons do we nâ€_,7.23251E+17,Remain
RT @annembee: #WakeUpUK #VoteLeave #Brexit Despot Merkel's starting to initiate the EU dictatorship. WW3 here we come. https://t.co/MCDqXamâ€_,7.23252E+17,Leave
"RT @wride_nicholas: Turkey threatens to flood EU with refugees unless EU parlallows visa free .  Merkel is an idiot #euref  #strongerin
httâ€_",7.23251E+17,Remain
RT @London_First: Clement Daudy of Wilmore Finance: the EU needs Britain in to improve how it operates #strongerin https://t.co/Bgi5UE2ir5,7.23251E+17,Remain
RT @NicholasTS: How strange that the three living ex-PMs are fighting so strongly against democracy. #Brexit #UKIP #VoteLeave,7.23252E+17,Leave
"RT @TRHedge: New report by LSE suggests no negative impacts of EU migrants, but wage fall was due to the recession #StrongerIn
https://t.coâ€_",7.23251E+17,Remain
"RT @wrexyounglabour: Who will you trust: every major study in the world, or Nigel Farage and Boris Johnson? #StrongerIn  https://t.co/nTN5Oâ€_",7.23251E+17,Remain
RT @Juvelad: Now at #INtogether reception of @libdems listening to @timfarron to campaign To RemaIN @LDEG_News @LGBTLD @LondonLibDems @Stroâ€_,7.23251E+17,Remain
RT @Cynn1x: Vote #Remain to allow peaceful Turkish Terminator Toddlers free movement to the EU/UK. #StrongerIN https://t.co/qflfsa49GS,7.23251E+17,Remain
RT @FckYourEU1: Britain Vs Big Jew: Â£14m Donors To Pro-EU Campaign Revealed https://t.co/UoWlPHC7Pp #VoteLeave #afd #brexit #Brexit https:/â€_,7.23252E+17,Leave
"RT @chrisg0000: ITV to #Remain Who is your best spokesman?
Remain: David Cameron

ITV to #VoteLeave
We've selected your representative forâ€_",7.23252E+17,Leave
RT @Laura_Sandys: Join up to @Irish4Europe and get registered to vote #StrongerIn  https://t.co/3oJFTohF5T,7.23251E+17,Remain
RT @localpeasant: .@UKParliament You will be excess to requirement if we stay in EU https://t.co/X3rLApXZKf #Brexit #EUreferendum #VoteLeave,7.23252E+17,Leave
"RT @En_French_Coach: #BREAKING: #Brexit could lead to #recession, says #BankOfEngland. #LeaveEU #StayOrGo #StayInEU #EUreferendum #economyâ€_",7.23252E+17,Leave
RT @politicsbase: If #VoteLeave has any sense they will put forward @DanHannanMEP at every available juncture. I am not for leaving but wowâ€_,7.23252E+17,Leave
RT @Charlotten1898: The EU referendum #eu #eureferendum #votein #stayin #voteout #EuropeanUnion,7.23251E+17,Remain
RT @Col_Connaughton: Hugh Grant shows how to deal with Obama trade threats https://t.co/H55TdM8MSB #EU #brexit #referendum #voteleave,7.23252E+17,Leave
"RT @Stronger_ln: 8 out of 10 geologists agree that upon #Brexit  the UK will lose 243,605Â kmÂ_ of land. The other 2 believe  243,604Â kmÂ_. #Sâ€_",7.23251E+17,Remain
RT @kevinhollinrake: 200 economists sign letter saying â€œit would be a major mistake for the UK to leave the European Unionâ€ù: https://t.co/Vâ€_,7.23251E+17,Remain
"RT @HISTROIKA: key phrases coming out of the #StrongerIn campaigners; could, might, may. Keywords from the #LeaveEU campaign; Control, Regaâ€_",7.23252E+17,Leave
"RT @WestCapeTribune: UK must reject the doctrine of appeasement &amp; surrender
#VoteLeave for Britain's Sovereign Independence https://t.co/OGâ€_",7.23252E+17,Leave
RT @DHWaroonga: Recession already started as a result of #EUref uncertainty. Just start of a slump if #Brexit happens. #StrongerIn  https:/â€_,7.23251E+17,Remain
"RT @xerinmcauleyx: Vote jobs, vote rights #VoteRemain. Future investment will be at risk&amp;trade won't be as easy.  #EUreferendum https://t.câ€_",7.23251E+17,Remain
"RT @amanda_erica: ""It's her-o-vision, his-o-vision, my-o-vision, IT'S YOUR-O-VISION"" _Ÿ˜‚_Ÿ˜‚ #Eurovision is the best @bbceurovision #brexit #votâ€_",7.23251E+17,Remain
RT @pimlicat: Bring it! #StrongerIn https://t.co/CKfWswkS3S,7.23251E+17,Remain
RT @Dean2E0CZR: @theordinaryman2 @BrexitIsBest watch out the Autons are coming! Stop the invasion and #VoteLeave #brexit #drwho https://t.câ€_,7.23252E+17,Leave
RT @JSMontoyaM: Listening how nick campsie from #britainstrongerineurope destroys arguments from #VoteLeave at ACG debate,7.23252E+17,Leave
"RT @Bloke_On_A_Bike: #NigelFarage pouring petrol &amp; then throwing a few sticks of dynamite onto #VoteLeave fire, ah happy days. #bbcdp",7.23252E+17,Leave
RT @LeaveEUOfficial: Leave.EU team ready for the Brexit: The Movie premiere! #LeaveEU https://t.co/ubvKZsyEwo,7.23252E+17,Leave
"RT @liz727: Why escaping the #EU disaster is not an option, itâ€™s obligatory. https://t.co/ddPJxSEMWO #BREXIT #LeaveEU #GO #Euref
(#Remain #â€_",7.23252E+17,Leave
RT @BrianWWaite: @George_Osborne bollocks. #voteleave,7.23252E+17,Leave
"RT @JoeStro98: So we were winning a debate with our MP on Facebook and she's blocked me, @jack_messenger4 and @xBradus10... #LeaveEU",7.23252E+17,Leave
RT @johnamcgowan: Is #BorisJohnson is the first recorded example of a #Blackadder character come to life? @RichardCurtisHQ #brexit #EUReferâ€_,7.23251E+17,Remain
RT @RussShaw1: So many .@TechLondonAdv behind #Strongerin https://t.co/LfP2PYFCAq @tla_eu @recruitmentjack @roudyshafie @SeanDooley @TechNoâ€_,7.23251E+17,Remain
"RT @LMJ_112: Very much looking forward to attending 'Rally for Remain: a celebration of Tech, London &amp; Europe' tonight with @London_First #â€_",7.23251E+17,Remain
RT @DrSimonBushell: 2 responses to my call for moderate Leavers to stand up for themselves. One was indecipherable. One compared refugees tâ€_,7.23251E+17,Remain
RT @LFASoccerSchool: Cameron running from proper TV debates #EUreferendum 'Slick Dave' would rather hide behind tax-payer funded propagandaâ€_,7.23252E+17,Leave
"RT @Stevie_Leary: After all the usual @theSNP hype &amp; rhetoric, it's their voters leading the way for #Brexit in Scotland. #LeaveEU https://â€_",7.23252E+17,Leave
"RT @MichaelMillett: #brexit #leaveEU #EUref #StopTheEU #EUComingOut #No2EU #Leave #LeaveTheEU
THE BATTLE FOR BRITAIN CONTINUES !!... https:â€_",7.23252E+17,Leave
"RT @blackricheuro: @kel_emvor @iVoteLeave @GreenAllianceUK EU membership is about good governance, &amp; using its global leverage for the enviâ€_",7.23251E+17,Remain
RT @Calamity_Payne: All of the talks I've had on the EU end with an agreement we'd be more inclined to #VoteLeave if they trusted the Tories,7.23252E+17,Leave
"RT @PipLatimer: Wow! @weareeuropeuk, I love your 10 reasons to #remain. Full of positivity &amp; hope: https://t.co/gyT8cjJyIp - everyone else,â€_",7.23251E+17,Remain
"RT @DorsetRachel: *dons #StrongerIn T-shirt*

https://t.co/2ENWTQRO5f",7.23251E+17,Remain
"RT @erieindihannah: @David_Cameron Hey, why not say something nice about the EU. Negative campaigning isn't the only way to go. #StrongerIn",7.23251E+17,Remain
RT @LeftardsEurope: German girl speaks out about Cologne sexual assault (Feb 2016 report) https://t.co/UMMox76fPm #EU #Merkel #Brexit #Voteâ€_,7.23252E+17,Leave
RT @LoCo_JoJo: Spread the Word https://t.co/KrTwYpCkku #voteleave via @vote_leave,7.23252E+17,Leave
RT @CosmUnity: @SarinoElu @iVoteStay What people have to lose if #Britain leaves the #EU? #Brexit #Millennialproblem #votein â–ºâ™¥Â£â–ºBREXIT â™¥â‚¬sâ€_,7.23251E+17,Remain
RT @GreenBanana4: Register to VOTE and then VOTE in the most important VOTE in 40 Years #Strongerin #Brexit #Remain #LeaveEU #LabourIN,7.23251E+17,Remain
RT @Kfastlove: Seriously #VoteLeave  ?  The best person to debate for #Brexit is @Nigel_Farage so stop bitching and let the man do his job!â€_,7.23252E+17,Leave
RT @onthewight: Iain Duncan Smith to speak on Isle of Wight at #VoteLeave rally https://t.co/RAhe18klvf #iwnews #IsleofWight https://t.co/Eâ€_,7.23252E+17,Leave
RT @harri_rozel: Spread the Word https://t.co/E6M1Vip2wl #voteleave via @vote_leave,7.23252E+17,Leave
"RT @tompaine: ""Building in City rises despite Brexit fears"" or maybe because of Brexit hopes? #VoteLeave  https://t.co/vOxnbBBlRd",7.23252E+17,Leave
RT @MikeEllisUKIP: Spread the Word https://t.co/3BknNJYwwc #voteleave via @vote_leave,7.23252E+17,Leave
RT @Brookes1Joe: EU immigration drives workers wages down and is destroying our services #VoteLeave,7.23252E+17,Leave
RT @Paul1Singh: No they aren't. But the @dailyexpressuk isn't known for its factual accuracy is it. #StrongerIn https://t.co/gYemuK3lEn,7.23251E+17,Remain
RT @mamfe71: Too true ... British homeless should never be 2nd class to illegals or refugees #VoteLeave #NoMore https://t.co/RCusrn1L5M,7.23252E+17,Leave
RT @bmay: Are we really going to risk our future on the basis of a #BoJo fib painted on a bus made in Germany? #StrongerIn https://t.co/JTtâ€_,7.23251E+17,Remain
RT @El_Lobo_14: Nrthrn Ireland terror threat: are you cynical enuf to believe its a ploy by Number 10 to frighten ppl into #VoteRemain ? #Vâ€_,7.23252E+17,Leave
"RT @OlliePoolee: The working class of Britain have more in common with the working classes of Europe, than they do with the upper class ofâ€_",7.23251E+17,Remain
RT @ged2go: #VoteLeave have completely lost the plot and the argument  https://t.co/BFuHYzdcRs,7.23252E+17,Leave
"RT @JoodiG: @Hifistud @grispommele Although don't hold your breath...
#VoteLeave is only way to avoid caustic effects. https://t.co/cIqTxe7â€_",7.23252E+17,Leave
RT @scorpiodude: I see Carney spouting #ProjectFear nonsense. Nobody can foresee economic future #VoteLeave #Brexit He should resign now +â€_,7.23252E+17,Leave
RT @_joemcbride_: itâ€™s going off at #VoteLeave this morning https://t.co/ebXSEZhor1,7.23252E+17,Leave
RT @RetweetaMan: I think technically in the #Brexit vote everyone who doesn't vote should be counted as 'just keep it the same' #VoteStay,7.23251E+17,Remain
RT @_eohans: @David_Cameron going to sue ITV for having the likes of @Nigel_Farage on stage for the EU debate on Europe #VoteLeave,7.23252E+17,Leave
RT @CaptHaddock83: The film as started already! #brexitthemovie. #Brexit #EUref #LeaveEU #Labour #UKIP #Cameron #VoteLeave #StrongerIn httpâ€_,7.23252E+17,Leave
RT @TechNFin: Silicon city or silicon graveyard your call #Brexit #Strongerin with @RussShaw1 @London_First,7.23251E+17,Remain
RT @MarshallCiaran: Good to see 02-3 deal rejected! Strong competition law to curtail abuse of monopoly power is another reason to back #Reâ€_,7.23251E+17,Remain
RT @dariomazzola: #EUref argument on the economy and Immigration the score is #Brexit 0 #Remain 2. #StrongerIn https://t.co/G4Nneam28a,7.23251E+17,Remain
"RT @StrongerInPress: Mark Carney, Governor of the Bank of England says a vote to leave could materially hit UK growth and cause sterling toâ€_",7.23251E+17,Remain
RT @OurWingBack: You know #VoteLeave is fucked when they're saying someone like Michael Gove is more likeable than Farage,7.23252E+17,Leave
RT @Rhondda_In: Being part of the EU is vital to Welsh security. Theses are the reasons why! @WalesStrongerIn #StrongerIn https://t.co/vlG8â€_,7.23251E+17,Remain
RT @ukleave_eu: You know he's lying when his lips move.. #LeaveEU #Brexit #GO https://t.co/eClI3a1cEZ,7.23252E+17,Leave
"RT @britinfluence: White House adviser: Brexit would hurt Britain, EU and global economy @CEAChair #EUref #UKinEU #StrongerIn #Bremain
httpâ€_",7.23251E+17,Remain
RT @PJWaroonga: The #VoteLeave battle bus has three statements on its side. Each is a blatant lie. #remain,7.23252E+17,Leave
RT @_Krystelle: The panel has spoken... It'll be bad news for the UK ski travel industry if #Brexit happens #VoteRemain #listex https://t.câ€_,7.23251E+17,Remain
"RT @Blackbirds1632: @vjck_uk Right right your bloody well right that man-unlike #projectfear

#strongerin #remain #remainineu

#leaveu httpâ€_",7.23251E+17,Remain
"RT @LizClements: #strongerin 4 #peace! German Foreign Min says ""anyone with doubts on EU should walk thro' a military graveyard"" https://t.â€_",7.23251E+17,Remain
RT @JohnForbes_JFC: @EstatesGazette @BCO_UK Would not make a difference. Whole family is solidly #StrongerIn,7.23251E+17,Remain
RT @TommyBarrs: Winston Churchill on Britain and Europe. #VoteLeave https://t.co/mPIqbzXzdb,7.23252E+17,Leave
RT @Brit4Democracy: @JohnCrampton6 @IsabelOakeshott @LeaveEUOfficial nope cats aren't #strongerin either,7.23251E+17,Remain
RT @George58888: This is what happens when you belong to the European Union anther reason to #VoteLeave and control of our own laws https:/â€_,7.23252E+17,Leave
"RT @PoliticsSense: The 28 legged pantomime horse that is the #EU isn't even good at trade deals #Brexit

#RemainINEU #StrongerIn https://t.â€_",7.23251E+17,Remain
"RT @bernerlap: #Remain is not the status quo.You can add Albania, Macedonia,Serbia&amp;Montenegro to Turkey H/T @TheRedRag #VoteLeave https://tâ€_",7.23252E+17,Leave
"RT @PeaceOutCoUk: 31st March 2010. Gordon Brown gives his ""Controlling Immigration for a Fairer Britain"" speech. #Remain #StrongerIn ? httpâ€_",7.23251E+17,Remain
RT @mickcoxremembe1: Imagine if we #VoteLeave on 23 June https://t.co/L7dMgiSRkE,7.23252E+17,Leave
RT @euromovescot: #EUReferendum Remember to register to vote by 7th June https://t.co/43u6cW1In5 #VoteRemain https://t.co/Dyb7jIk6PX,7.23251E+17,Remain
"RT @ollie_cheshire: A good reason to #LeaveEU 
#brexit  https://t.co/2z98844vXp",7.23252E+17,Leave
"RT @MuppetV2: Sharia patrols in denmark, eh? Integration going well...

#bbcdp
#StrongerIn
#Remain

https://t.co/qf6Wtor8pw",7.23251E+17,Remain
RT @HonourCovenant: @RosaRosahenry30 #VoteLeave They should have listened to #PresidentRonaldReagan_Ÿ‡º_Ÿ‡¸#RonaldReagan #ControlOurBorders httpsâ€_,7.23252E+17,Leave
RT @RJohnDickinson: Bedtime! Let me leave you with a little-known benefit of the EU: the European Investment Bank #Strongerin #EUref https:â€_,7.23251E+17,Remain
"RT @WistfulCass: #LeaveEU Campaign publicly discredited for using bogus ""Â£350m lost to #EU"" figure #itvnews",7.23252E+17,Leave
RT @Soton4Europe: Can't wait to hear from @alanwhiteheadmp on why he believes we are #StrongerIn #viewsoneurope  https://t.co/RXUVKIwceK,7.23251E+17,Remain
RT @markprince58: #StrongerIn Can U Explain Y The Failed EU Pays â‚¬80m 2 move the Ford Transit Factory from Southampton 2 Turkey??? _Ÿ‡¬_Ÿ‡§_Ÿ‘‰ httpâ€_,7.23251E+17,Remain
"RT @UKIPNFKN: ONS report disproves 'beyond doubt' claims of an EU immigration cover-up

#Brexit #EUref #UKIP #VoteLeave #LeaveEU https://t.â€_",7.23252E+17,Leave
"RT @Garbotron: Bit of a stab in the back on Farage isn't it, #VoteLeave not wanting him to appear on the ITV debate show? #Brexit",7.23252E+17,Leave
RT @stutchd: @TreasuryTutor @truemagic68 so your betting your house on #gdp growth being higher in 10 years if we #brexit are you? #Strongeâ€_,7.23251E+17,Remain
RT @cwllwc: Latest reports from #Cameron suggest if we #VoteLeave then invasion by Martians is almost inevitable https://t.co/xVdJoJKBwe,7.23252E+17,Leave
RT @medical_twit: I dont know which is worse: #VoteLeave using the #NHS  logo on its literature or #JeremyHunt wearing the #NHS logo on hisâ€_,7.23252E+17,Leave
"RT @UkipaLotMoreIan: Gordon Brown thief who robbed pensioners-not 2b trusted
NOT #strongerin #euref #Labour
@CllrJMcNicholas @UKLabourIN htâ€_",7.23251E+17,Remain
RT @PaulJ87: .@OpenEurope says EU regulation costs the UK economy Â£33.3bn a year. Thats the same as the the 2016 Defence spend _Ÿ˜§ #Brexit #Vâ€_,7.23252E+17,Leave
RT @josh_fanner: Only dickheads #VoteLeave,7.23252E+17,Leave
RT @LeaveEUOfficial: Posh Spice is distrustful of the EU and a strong advocate for the UK to protect its own national identity #LeaveEU httâ€_,7.23252E+17,Leave
RT @EU_Mainstream: Even the IFS and UK Statistics Authority have both described @vote_leave Â£350m figure as misleading. #StrongerIn https:/â€_,7.23251E+17,Remain
RT @LiberalIsland: #brexit bod and #ukip arrivals at #brexitthemovie .. Is that guilty look because they know #strongerin https://t.co/BwBsâ€_,7.23251E+17,Remain
"RT @SR_Projects: This is one of the reasons to #TakeControl ,look after your friends &amp; #VoteIN #Newcastle  https://t.co/W4VlrxrIOI",7.23252E+17,Leave
"RT @HeadOfExaminers: @MikkiL #EUreferendum
Alan Johnson,INFORMED pro-#Brexit ppl who #Voteleave put country 1st
#Labour =PartyB4Country httâ€_",7.23252E+17,Leave
"RT @MuppetV2: They're making the LAWS that rule UR life, but do you even know who they R:

#StrongerIN
#Remain
#EURef

https://t.co/kYB3LUCâ€_",7.23251E+17,Remain
RT @brilliantsights: @massimousai Yeh ok maybe a banner .we'll have to agree to disagree on EU. I am hoping  for England/UK to #LeaveEU  Weâ€_,7.23252E+17,Leave
RT @MizzVegOns: @GdnPolitics we'll be significantly less safe when 60 + million Turks head over to the U.K. #VoteLeave #Brexit #UKIP https:â€_,7.23252E+17,Leave
RT @PlatformTen: Cheery and forward-looking #strongerin rally @London_First lots of strong reasons for #creative sector to #VoteRemain on 2â€_,7.23251E+17,Remain
"RT @MyLocalForums: 6000 Votes so far, 81% vote #LeaveEU 14% voting #StrongerIn - how will you vote?
https://t.co/J5HwiRqvEg #EUref https://â€_",7.23252E+17,Leave
RT @JRodbourne: Really think if @David_Cameron was #VoteLeave it would make life easier as their would be less bullshit to wade through #EUâ€_,7.23252E+17,Leave
RT @RedHotSquirrel: 42 days to go to the EU Referendum. #VoteLeave https://t.co/weBGdYRsuj,7.23252E+17,Leave
RT @Alexicon83: #VoteLeave take back control https://t.co/WFLnYuQxv6,7.23252E+17,Leave
RT @derekvaughan: Cld some1 do debate with ukip &amp; official Leave campaign.Maybe we can find out what they think trade relationship with EUâ€_,7.23251E+17,Remain
RT @xraypat: @45albannach So glad someone else has picked up on awful damage Tories could do without EU restraints  &amp; especially in Scotlanâ€_,7.23251E+17,Remain
RT @WaterstonesTraf: #EUreferendum events coming up this June @WaterstonesTraf : https://t.co/3RutAgP707 #Brexit #RemainEU #LeaveEU https:/â€_,7.23252E+17,Leave
"RT @Iskander_Black: 2002 GB applied 5 sensible Â£ convergence tests: failed &amp; UK didn't join â‚¬.
#VoteLeave cynically distorting the truth htâ€_",7.23252E+17,Leave
"RT @Gwared_86: @vote_leave Oh Boris, first and last time in my life I'll campaign on your side. But when you're right, you're right #VoteLeâ€_",7.23252E+17,Leave
"RT @chrisg0000: One of many arguments europhiles never address..

Tony Benn on EU being fundamentally undemocratic

#VoteLeave https://t.coâ€_",7.23252E+17,Leave
"RT @AmandaCass6: Brexit could trigger a recession, warns Bank of England governor https://t.co/urSrgBXDHB #VoteRemain",7.23251E+17,Remain
"RT @JamesWillby: There won't be visa liberalisation between the EU and Turkey. 

Watch. #Remain #StrongerIn",7.23251E+17,Remain
"RT @britinfluence: The Balance: #Brexit and national security | @ljlythgoe @InFactsOrg #EUref #UKinEU #InFacts #StrongerIn #Bremain
https:/â€_",7.23251E+17,Remain
RT @kaaiaah: The UKgov gets Â£10.25bill in tax revenue per week; could fully fund the NHS but chooses not to #Brexit #StrongerIn https://t.câ€_,7.23251E+17,Remain
"RT @UKIPNFKN: Neil Hamilton brands #UKIP leader Farage ""Kim Jong Nige""

#Brexit #EUref #VoteLeave #LeaveEU https://t.co/kiOE9aJevq",7.23252E+17,Leave
RT @mcleaver: Boris Johnsonâ€™s 1st day on the  #blunderbus.  Proving clearly weâ€™re #strongerin. https://t.co/aMnjlZUMWM,7.23251E+17,Remain
RT @vote_leave: READ: Germany to push for progress towards European Army: https://t.co/rQpw1WMCiK Safer choice to #VoteLeave https://t.co/Gâ€_,7.23252E+17,Leave
RT @djmwoodhouse: Good support w/ @TechLondonAdv @Advantage_BP behind #StrongerIn https://t.co/NJVwGhzblV â€_ @tla_eu @mjseres @hussainalhillâ€_,7.23251E+17,Remain
RT @NoEmptySuits: Fabo-brill!  #LeaveEU #brexit  https://t.co/hCeZopV6Lr,7.23252E+17,Leave
"RT @angelneptustar: Why have an official campaign if Gov. decides to ignore it, shud not B allowed. @BorisJohnson #VoteLeave  https://t.co/â€_",7.23252E+17,Leave
RT @KilburnHerald: Max working week and holiday pay could be under threat if UK leaves #theEU says Gordon Brown. #StrongerIn,7.23251E+17,Remain
RT @robhimself87: DEFRA minister Lizz Truss MP showed her support for the #StrongerIN campaign at the #BalmoralShow today. #EUref https://tâ€_,7.23251E+17,Remain
RT @dcamos: Devastating MORI poll shows Europe's peoples discontent | via @telebusiness https://t.co/fQFzIx095B EU would collapse on #Brexiâ€_,7.23252E+17,Leave
"RT @EUVoteLeave23rd: More than 741,500 people have now registered their support for https://t.co/ttfVkhokDY #Voteleave #Brexit #StrongerOutâ€_",7.23252E+17,Leave
"RT @StrongerInBOS: Brexiteers STILL using misleading Â£350m figure despite criticism from UK Stats Authority. They know it's false, so why tâ€_",7.23251E+17,Remain
RT @buslifeblog: Spread the Word https://t.co/wjgl3unaWR #voteleave via @vote_leave,7.23252E+17,Leave
"RT @MrMichaelRees: @David_Cameron @Number10gov If we leave the EU, I will blame you for calling a pointless referendum to win votes. #VoteSâ€_",7.23251E+17,Remain
RT @JJShipley5: Carney being Camerons little puppet using more scare tactics for the #BREXIT #votein campaign. #BOREOFF,7.23251E+17,Remain
"RT @britinfluence: Borisâ€™s bluster â€“ on, and onâ€_ | @jackschickler @InFactsOrg #EUref #UKinEU #InFacts #StrongerIn #Bremain #VoteRemain
httpâ€_",7.23251E+17,Remain
RT @LFASoccerSchool: Use of #NHS logo on #VoteLeave van in news. How about we ask NHS staff &amp; patients who use service if its OK to use andâ€_,7.23252E+17,Leave
"RT @BarryHartness: Donald Trump, George Galloway and Nigel Farage all support Brexit. Need I say more. #StrongerIn @UKLabourIN @Conservativâ€_",7.23251E+17,Remain
"RT @GreenBanana4: Boris Johnston wants to ""Take Control"" YES of the TORY Party #brexit #StrongerIn #Remain #LabourInForBritain #LeaveEU",7.23251E+17,Remain
RT @LeeWatersUKIP: Marketplace virtually empty due  to EU rules banning tills https://t.co/888fTm1WNt #Brexit #VoteLeave #LeaveEU #GO #Bettâ€_,7.23252E+17,Leave
"RT @TheRightArticle: Hilarious that #VoteLeave campaign argue over the appearance in ITV debate between Johnson, Gove &amp; Farage. All three aâ€_",7.23252E+17,Leave
"RT @SailingGypsy: @TheEconomist How on earth can an ""estimate"" be quoted as a ""Fact""? @DanHannanMEP @rogerln @Dinostratus @JakeReesMogg #Voâ€_",7.23252E+17,Leave
"RT @Sebby491: Leaving the EU will not mean trade will decline with Europe, it does mean we can grow outside of a stagnate area #VoteLeave #â€_",7.23252E+17,Leave
RT @FMAGGY: Of course #votein  https://t.co/TMzxKdDa0P,7.23251E+17,Remain
RT @VOTEBremain: BBC News - EU blocks Three's takeover of O2 https://t.co/4AGTxL7E1D #euref  #bremain #Brexit #Voteleave #StrongerIN #intogâ€_,7.23252E+17,Leave
"RT @lisa_dransfield: Seeing pictures of BoJo brandishing a pasty amuses me hugely, while leaning out of a German bus! #VoteRemain",7.23251E+17,Remain
RT @IOWLiberalYouth: #Brexit â€˜will put UK access to cutting-edge medicines at riskâ€™ #StrongerIN https://t.co/pjxDrRZCy2,7.23251E+17,Remain
RT @trevdick: #leaveEU seem to be the Crankiest Organisation I have ever clapped my eyes on ... their totally bizarre proposals would set uâ€_,7.23252E+17,Leave
RT @V_Kortekaas: Very useful - Martin Wolf rebuts arguments used by #VoteLeave for #Brexit https://t.co/pLzBdExL9C https://t.co/ZyCdBR0f8q,7.23252E+17,Leave
RT @NIStrongerIN: NI farmers have too much to lose in this #EUref. Vital to know the facts and #VoteRemain. At @balmoralshow today! https:/â€_,7.23251E+17,Remain
"RT @rondanielx: Poll:

RT if you want #brexit _Ÿ”Å
Like if you gonna #VoteStay âù_ 
------

#EUref #VoteLeave #votein #StrongerIn #voteout #EUreâ€_",7.23252E+17,Leave
RT @DunfLibDems: We are launching the Dunfermline @LDINtogether campaign this Saturday- let us know if you can come along to help #Strongerâ€_,7.23251E+17,Remain
"RT @Fight4UK: #Brexit ~ #GO ~ #LeaveEU

EXCLUSIVE: Top Tory says new study into â€˜REALâ€™ scale of EU migration is Brexit gamechanger https://â€_",7.23252E+17,Leave
RT @McGTed: @toadmeister @spectator Superb article. Summed up perfectly why we need to #takecontrol &amp; #leaveEU. #StrongerIn = Big Businessâ€_,7.23251E+17,Remain
RT @SeanYeagerAdv: #voteremain #voteleave How Europe really works - this about TTIP a major trade change  https://t.co/OpJWzkyYZQ https://tâ€_,7.23252E+17,Leave
RT @BrexitVoter: #DavidCameron was special adviser to Norman Lamont when he was chancellor of the Exchequer. Ironic that Norman Lamount bacâ€_,7.23252E+17,Leave
"RT @Y_Eurosceptics: If those terms are so harmful, why do they advocate remaining in when we have to do those things now? #VoteLeave  httpsâ€_",7.23252E+17,Leave
